hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel
Resort Hotel,1,0,16-Mar,2016,March,10,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,52,16-Mar,2016,March,10,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,10,4,0,1,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,0,16-Mar,2016,March,10,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,29,16-Mar,2016,March,10,4,2,7,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,58,16-Mar,2016,March,10,4,3,7,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,162,16-Mar,2016,March,10,4,6,15,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,50,16-Mar,2016,March,10,5,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,49,16-Mar,2016,March,10,5,2,2,1,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,49,16-Mar,2016,March,10,5,2,2,1,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,49,16-Mar,2016,March,10,5,2,2,1,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,49,16-Mar,2016,March,10,5,2,2,2,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,49,16-Mar,2016,March,10,5,2,2,1,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,38,16-Mar,2016,March,10,5,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,49,16-Mar,2016,March,10,5,2,2,2,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,49,16-Mar,2016,March,10,5,2,2,1,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,49,16-Mar,2016,March,10,5,2,2,1,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,49,16-Mar,2016,March,10,5,2,2,2,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,38,16-Mar,2016,March,10,5,2,2,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,49,16-Mar,2016,March,10,5,2,2,1,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,49,16-Mar,2016,March,10,5,2,2,1,0,0,HB,PRT,Groups,Direct
Resort Hotel,1,19,16-Mar,2016,March,10,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,11,16-Mar,2016,March,11,7,1,1,2,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,3,16-Mar,2016,March,11,7,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,196,16-Mar,2016,March,11,7,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,196,16-Mar,2016,March,11,7,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,11,7,1,5,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,11,7,1,5,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,11,7,1,5,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,11,7,1,5,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,11,7,1,5,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,11,7,1,5,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,0,119,16-Mar,2016,March,11,7,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO
Resort Hotel,1,67,16-Mar,2016,March,11,7,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,157,16-Mar,2016,March,11,7,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,0,16-Mar,2016,March,11,8,0,1,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,12,16-Mar,2016,March,11,8,0,1,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,0,190,16-Mar,2016,March,11,8,0,4,2,0,0,BB,DEU,Online TA,TA/TO
Resort Hotel,0,190,16-Mar,2016,March,11,8,0,4,2,0,0,BB,DEU,Online TA,TA/TO
Resort Hotel,0,259,16-Mar,2016,March,11,8,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,81,16-Mar,2016,March,11,9,0,3,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,81,16-Mar,2016,March,11,9,0,3,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,81,16-Mar,2016,March,11,9,0,3,2,0,0,BB,PRT,Groups,TA/TO
Resort Hotel,1,81,16-Mar,2016,March,11,9,0,3,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,15,16-Mar,2016,March,11,9,0,3,2,0,0,BB,GBR,Groups,TA/TO
Resort Hotel,1,81,16-Mar,2016,March,11,9,0,3,2,0,0,HB,PRT,Groups,TA/TO
Resort Hotel,1,26,16-Mar,2016,March,11,9,2,4,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,32,16-Mar,2016,March,11,9,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,49,16-Mar,2016,March,11,9,2,9,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,6,16-Mar,2016,March,11,10,0,3,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,6,16-Mar,2016,March,11,10,0,3,1,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,1,36,16-Mar,2016,March,11,10,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,46,16-Mar,2016,March,11,11,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,46,16-Mar,2016,March,11,11,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,46,16-Mar,2016,March,11,11,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,46,16-Mar,2016,March,11,11,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,46,16-Mar,2016,March,11,11,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,46,16-Mar,2016,March,11,11,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,50,16-Mar,2016,March,11,11,0,2,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,46,16-Mar,2016,March,11,11,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,22,16-Mar,2016,March,11,11,0,2,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,22,16-Mar,2016,March,11,11,0,2,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,7,16-Mar,2016,March,11,11,0,2,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,24,16-Mar,2016,March,11,11,0,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,228,16-Mar,2016,March,11,11,1,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,51,16-Mar,2016,March,11,11,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,31,16-Mar,2016,March,11,12,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,31,16-Mar,2016,March,11,12,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,31,16-Mar,2016,March,11,12,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,31,16-Mar,2016,March,11,12,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,65,16-Mar,2016,March,11,12,2,3,1,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,65,16-Mar,2016,March,11,12,2,3,1,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,65,16-Mar,2016,March,11,12,2,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,65,16-Mar,2016,March,11,12,2,3,1,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,54,16-Mar,2016,March,11,12,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,44,16-Mar,2016,March,12,13,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,153,16-Mar,2016,March,12,13,2,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,153,16-Mar,2016,March,12,13,2,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,25,16-Mar,2016,March,12,13,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,130,16-Mar,2016,March,12,13,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,0,16-Mar,2016,March,12,14,1,0,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,45,16-Mar,2016,March,12,14,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,85,16-Mar,2016,March,12,14,3,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,14,16-Mar,2016,March,12,14,3,6,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,14,16-Mar,2016,March,12,14,3,6,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,145,16-Mar,2016,March,12,14,3,10,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,110,16-Mar,2016,March,12,14,4,10,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,0,16-Mar,2016,March,12,15,0,1,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,1,46,16-Mar,2016,March,12,15,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,1,16-Mar,2016,March,12,15,0,2,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,0,132,16-Mar,2016,March,12,15,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,14,16-Mar,2016,March,12,15,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,1,16-Mar,2016,March,12,16,0,1,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,9,16-Mar,2016,March,12,16,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,176,16-Mar,2016,March,12,16,0,3,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,15,16-Mar,2016,March,12,16,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,250,16-Mar,2016,March,12,16,2,9,2,0,0,BB,CN,Direct,Direct
Resort Hotel,1,3,16-Mar,2016,March,12,17,0,1,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,1,16-Mar,2016,March,12,17,0,1,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,2,16-Mar,2016,March,12,17,0,1,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,51,16-Mar,2016,March,12,17,0,1,1,0,0,BB,PRT,Groups,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,12,17,0,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,24,16-Mar,2016,March,12,17,0,3,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,56,16-Mar,2016,March,12,17,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,148,16-Mar,2016,March,12,17,2,5,2,0,0,BB,BEL,Online TA,TA/TO
Resort Hotel,1,66,16-Mar,2016,March,12,17,3,8,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,105,16-Mar,2016,March,12,18,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,22,16-Mar,2016,March,12,18,0,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,45,16-Mar,2016,March,12,18,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,7,16-Mar,2016,March,12,18,0,2,2,0,0,BB,PRT,Complementary,Direct
Resort Hotel,1,63,16-Mar,2016,March,12,18,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,7,16-Mar,2016,March,12,18,0,2,2,0,0,BB,PRT,Complementary,Direct
Resort Hotel,1,35,16-Mar,2016,March,12,18,1,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,133,16-Mar,2016,March,12,18,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,25,16-Mar,2016,March,12,18,2,4,1,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,157,16-Mar,2016,March,12,18,2,6,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,129,16-Mar,2016,March,12,18,2,7,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,167,16-Mar,2016,March,12,18,4,9,2,0,0,BB,CN,Offline TA/TO,TA/TO
Resort Hotel,0,143,16-Mar,2016,March,12,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,17,16-Mar,2016,March,12,19,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,18,16-Mar,2016,March,12,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,1,16-Mar,2016,March,12,19,0,1,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,14,16-Mar,2016,March,12,19,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,23,16-Mar,2016,March,12,19,0,1,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,57,16-Mar,2016,March,12,19,1,1,3,1,0,BB,PRT,Complementary,Direct
Resort Hotel,1,45,16-Mar,2016,March,12,19,2,1,2,2,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,12,19,2,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,12,19,2,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,61,16-Mar,2016,March,12,19,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,12,19,2,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,30,16-Mar,2016,March,12,19,2,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,73,16-Mar,2016,March,12,19,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,31,16-Mar,2016,March,12,19,2,3,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,197,16-Mar,2016,March,12,19,2,3,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,17,16-Mar,2016,March,12,19,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,17,16-Mar,2016,March,12,19,2,3,2,1,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,154,16-Mar,2016,March,12,19,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,166,16-Mar,2016,March,12,19,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,201,16-Mar,2016,March,12,19,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,151,16-Mar,2016,March,12,19,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,186,16-Mar,2016,March,12,19,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,201,16-Mar,2016,March,12,19,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,185,16-Mar,2016,March,12,19,2,5,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,199,16-Mar,2016,March,12,19,2,5,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,180,16-Mar,2016,March,12,19,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,201,16-Mar,2016,March,12,19,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,35,16-Mar,2016,March,12,19,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,186,16-Mar,2016,March,12,19,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,66,16-Mar,2016,March,12,19,2,6,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,23,16-Mar,2016,March,12,19,2,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,19,16-Mar,2016,March,12,19,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,11,16-Mar,2016,March,13,20,1,0,1,0,0,BB,PRT,Direct,Corporate
Resort Hotel,1,9,16-Mar,2016,March,13,20,2,0,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,20,16-Mar,2016,March,13,20,2,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,20,16-Mar,2016,March,13,20,2,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,135,16-Mar,2016,March,13,20,2,2,2,0,0,FB,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,93,16-Mar,2016,March,13,20,2,2,3,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,19,16-Mar,2016,March,13,20,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,135,16-Mar,2016,March,13,20,2,2,2,0,0,FB,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,33,16-Mar,2016,March,13,20,2,3,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,99,16-Mar,2016,March,13,20,2,3,3,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,34,16-Mar,2016,March,13,20,2,3,3,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,177,16-Mar,2016,March,13,20,2,4,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,16,16-Mar,2016,March,13,20,2,4,2,1,0,FB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,207,16-Mar,2016,March,13,20,2,5,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,202,16-Mar,2016,March,13,20,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,202,16-Mar,2016,March,13,20,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,108,16-Mar,2016,March,13,21,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,38,16-Mar,2016,March,13,21,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,18,16-Mar,2016,March,13,21,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,20,16-Mar,2016,March,13,21,1,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,20,16-Mar,2016,March,13,21,1,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,27,16-Mar,2016,March,13,21,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,18,16-Mar,2016,March,13,21,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,39,16-Mar,2016,March,13,21,1,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,39,16-Mar,2016,March,13,21,1,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,66,16-Mar,2016,March,13,21,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,194,16-Mar,2016,March,13,21,2,5,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,203,16-Mar,2016,March,13,21,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,206,16-Mar,2016,March,13,21,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,203,16-Mar,2016,March,13,21,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,18,16-Mar,2016,March,13,22,0,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,9,16-Mar,2016,March,13,22,0,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,238,16-Mar,2016,March,13,22,0,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,82,16-Mar,2016,March,13,22,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,238,16-Mar,2016,March,13,22,0,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,238,16-Mar,2016,March,13,22,0,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,36,16-Mar,2016,March,13,22,0,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,60,16-Mar,2016,March,13,22,0,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,140,16-Mar,2016,March,13,22,2,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,153,16-Mar,2016,March,13,22,2,6,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,146,16-Mar,2016,March,13,22,2,8,3,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,138,16-Mar,2016,March,13,23,0,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO
Resort Hotel,1,50,16-Mar,2016,March,13,23,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,65,16-Mar,2016,March,13,23,0,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,50,16-Mar,2016,March,13,23,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,12,16-Mar,2016,March,13,23,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,41,16-Mar,2016,March,13,23,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,141,16-Mar,2016,March,13,24,0,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,11,16-Mar,2016,March,13,24,0,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,70,16-Mar,2016,March,13,24,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,162,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,162,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,162,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,0,162,16-Mar,2016,March,13,24,0,3,3,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,1,0,0,Undefined,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,1,0,0,Undefined,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,147,16-Mar,2016,March,13,24,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,43,16-Mar,2016,March,13,24,0,3,3,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,69,16-Mar,2016,March,13,24,0,3,3,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,152,16-Mar,2016,March,13,24,0,3,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,162,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,PRT,Groups,TA/TO
Resort Hotel,0,162,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,162,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,162,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,1,136,16-Mar,2016,March,13,24,0,3,2,0,0,FB,PRT,Groups,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,3,0,0,Undefined,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,79,16-Mar,2016,March,13,24,0,3,2,1,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,58,16-Mar,2016,March,13,24,0,3,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,57,16-Mar,2016,March,13,24,0,3,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,59,16-Mar,2016,March,13,24,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,3,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,162,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,162,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Groups,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,136,16-Mar,2016,March,13,24,0,3,2,0,0,Undefined,ESP,Offline TA/TO,TA/TO
